review,binary_rating
"Excelente decisión ya sea que vayas de viaje de negocios o a conocer la ciudad, las instalaciones y el servicio son de primera, la comida buenisima, la ubicación te permite tener lo que ocupes a tu alcance.",1
"Un gran hotel, muy bien ubicado y con muy buenas dependencias. Las habitaciones son realmente cómodas y dan ganas de volver apenas se pueda. Es un hotel de gran nivel y a un precio muy accesible. Felicitaciones!",1
"muy satisfechos con el servicio prestado por el personal la habitación muy cómoda y limpia los alimentos muy buen sabor, la ubicación si vas a realizar actividades en el centro esta genial instalaciones optimas.",1
"excelente servicio y ubicación el personal te atiende de manera excelente, el hotel esta muy bien ubicado, cerca de la macroplaza, del museo Marco, del paseo morelos, de la zona centro, etc. muy recomendable hotel y con muy buena comida tambien.",1
"La atención es sin duda lo mejor de este hotel, la limpieza deja mucho que desear. Se nota que los portavasos del lavamanos llevaban días sin cambiarlos, estaban ya pegados al lavamanos. En la bañera sólo limpian ""donde se alcanza a ver"". Estaba lleno de moho.",0
Es una buena opción para viajes de trabajo o de placer. Esta ubicado en una zona tranquila. Llegas caminando a paseo Santa Lucía y está muy cercano a los museos. Es conveniente por el acceso a diferentes vialidades y tiene un metro muy cercano.,1
"Por ubicación, servicio y limpieza, el mejor. Para pasar el fin de semana en el centro histórico de Monterrey junto con la familia, ademas muy cerca del parque fundadora y el paseo Santa Lucia. Muy recomendable",1
"Detalles como la limpieza de la habitación (cabeceras, mesa de noche y alfombras), no es la mejor, tienen polvo. No tenían agua de cortesía, a media noche la tuve que pedir. El mobiliario de baño es antiguo, no así el piso.",0
"Mi peor experiencia de toda la vida, si quieren un hotel tipo del ARO, vengan a conocerlo, de seguro algo les sale debajo de la cama. Definitivamente no volvería y mucho menos lo recomendaría, creo que tendrían que tirarlo y volver a construirlo para que salga algo decente.",0
"el confort de las habitaciones lo silencioso exelente un bar muy agusto, su restaurante de superlujo , su chef en general una experiencia unica su seguridad una sensacion entre la modrnidad del momento y su arquitectura se suma asu belleza",1
"tiene una buena ubicación y es de lo mejor del rumbo, creo que hay que pensar en modernirlo ya que se empiez a ver viejo, hay que mejorar la luz de las habitaciones ya que estan un poco obcuras y darle un toque mas moderno",1
"El Fiesta Americana Monterrey Centro Historico es sin duda un gran hotel, donde un huesped ya sea que este de viaje de negocios o de placer, tiene la mayor y mejor atencion que pueda recibir , donde desde la recepcion, la rapidez del servicio, las habitacionesl los restaurantes, y todas las instalaciones, ,en conjunto estan hechas para hacerte sentir como en casa, y la atencion de todo el equipo de trabajo hace que no dude en hospedarme en el Hotel Fiesta Americana Monterrey Centro , cada ve que visito Monterrey",1
El personal del hotel es amable y muy eficiente para atender las necesidades y solucionar problemas de los huéspedes. La ubicación es muy céntrica y la vista desde el piso 8 es espectacular. La calidad del restaurante es inmejorable. El desayuno típicamente mexicano consta de al menos 8 opciones diferentes y el personal está gratamente dispuesto a preparar algún otro platillo solicitado por los clientes. Mucha fruta y panes mexicanos recomendadísimos.,1
"El servicio es bueno, considerando que las instalaciones ya no son muy modernas, tratan de hacer tu estancia lo mas confortable posible. Solo fue una noche pero las habitaciones muy comodas para pasar descansar",1
"Buen hotel pero muy descuidado para su tarifa que es alta ya con impuestos, lo atractivo es que puedes caminar cerca de lugares atractivos de monterrey. El restaurante es bueno y de buen precio, servicio bufete, en la habitación revisando los cajones para buscar una secadora de cabello había basura de alimentos y bebidas.",0
"Fue una buena experiencia ospedarnos en el Hotel, el personal fue muy amable y la calidad de servicio fue muy bueno. En mi caso, asistimos a una boda y la ubicación fue clave para este evento. La calidad del evento fue excelente.",1
Hola! Buenos días. Por cuestiones de trabajo me hospedé con ustedes. Considero que pueden mejorar el orden y la limpieza. Es necesario aspirar las alfombras con mayor frecuencia Es la única área de oportunidad que tiene el hotel. El resto de los servicios son de excelente calidad. Saludos.,1
"muy ruidosa la habitación y la calidad de los alimentos del Room Service en esta ocasión dejaron mucho que desear, incluso un vaso con leche que pedi sabía agria, es primer vez que tengo este tipo de experiencia en este hotel, por lo regular habían sido muy buenas experiencias, ojalá y pongan más atención",0
"Todo estuvo excelente con la exepción de la limpieza fuera del horario normal, no se cambiaron toallas ni se agregaron botellas de agua. El personal de recepción fue muy amable y cortéz, concierge service muy atento y profesional. El Hotel se encuentra en un area centrica con restaurantes y areas de compras cercanas.",1
"Excelente servicio, te sientes atendido en todo momento, desde recepción hasta las personas que hacen la limpieza en la habitación, adicional que está mu bien ubicado, muy céntrico y cerca de las principales atracciones, como la macroplaza, el paseo santa lucía y la catedral",1
"Habiliten espacios para fumadores dentro del hotel ya que al salir a la placita, se puede exponer uno a adquirir algún resfriado al salir por la noche a muy temprano, con independencia a los riesgos que implica el estar ubicado en una zona centrica y de alto riesgo (probabilidad de sufrir un asalto o robo)",1
"excelente calidad de descanso y calidez en el servicio, muy buena ubicación y esta muy centrico para visitar todos los lugares de interes en el viaje sobre todo de placer La atencion del personal es muy buena y servicial",1
"Los estándares de éste hotel están por debajo de lo que se espera de la cadena. Con excepción de la excelente atención del personal y la excelente ubicación. Limpieza, condiciones de las habitaciones, cobro del estacionamiento aún para los huéspedes y calidad de alimentos creo que es de lo que adolece un poco más éste hotel.",0
"excelente servicio, ubicacion, limpieza,amabilidad en los empleados, instalaciones muy satisfactorias, gimnasio, alberca, alimentos,organizacion,servicio de internet,amplitud de los cuartos,indicacion de servicios,etc",1
"Siempre que voy a Monterrey me hospedo en Fiesta Americana del centro histórico, ya sea de negocios o de placer. siempre me atienden igual o mejor la ubicación es exente, el ambiente del hotel es apropiado, no se esfuerzan por dar una buena impresión, la amabilidad es natural",1
"En general es un lugar agradable, aunque el gimnasio y la alberca son pequeños, las habitaciones son amplias, sus instalaciones son antiguas pero en perfecto estado, esta muy cerca del centro y del paseo santa lucia",1
"la hubicacion esta super bien,puedes salir a cenar a lugares padre y tambien escuchar musica,si vas con nios hay lugares cerca para ellos y la alberca tiene la temperatura ideal, me encanta este hotel y a mis hijos mas",1
"Una excelente y calida atencion. La comida en sus restaurantes, muy buena ubicacion en la ciudad. Una semana rica de descanso y relajacion saliendo solo por alguna atraccion o recorrer el malecon. Definitivamente recomendable.",1
"Estar en este Hotel siempre es como estar en casa. El trato es de primera, la ubicacion es excelente y los servicios que ofrecen son muy buenos. Gracias a Francisco Keymanager y a Albino por todas sus atenciones. Pronto nos veremos de regreso. Gracias",1
excelente estancia solo considero que se puede mejorar en el aspecto de los baños una vez que se ocupa y esta empañado el vidrio se aprecia que escribieron sobre el vidrio dado que una vez que se seca quizá no se percatan de limpiarlos,1
Excelente ubicación y servicio. Muy amables. Instalaciones poco viejas. Centrico y la vista del hotel muy buena. Las camas y la estancia son muy comodas. Los alimentos son de lo mejor y el precio acorde a lo que ofrece. El wc estaba un poco enmal estado.,1
"Asegúrese de que haya toallas en la alberca, ya que no pasan a revisar este detalle, hay que pedirlas con tiempo ó tendrá que esperar demasiado. Muy céntrico. Hay muchas opciones de restaurantes alrededor a mejores precios.",1
"El hotel es muy bonito, aunque tuve un problema con la reserva la Gerente Fabiola me lo resolvió en minutos, y toda mi estancia fue muy agradable, además de que el hotel está muy bien ubicado, limpieza, alimentos y comodidad súper bien. Muy Recomendable",1
"El hotel es algo viejo pero bien mantenido, buen servicio, habitaciones y baños limpios, las camas muy comfortables.  El cable TV de buena calidad, el internet no muy bueno, podria mejorar.  El restaurante bastante bueno y comida de calidad.",0
"se destacan por su atencion y servicio, en especial hacen sentir como en casa, y cada ves que regreso asi me siento, cercade de todo en la ciudad, y adorable sentarse en el parque Hidalgo, asi como su entorno.",1
"Un lugar excelentemente ubicado, de muy buen servicio, cómodo y accesible. La vista es increíble, lo mejor son los alimentos. Excelente servicio de meseros y muy buen servicio en recepción. Lo recomendó ampliamente para visitar de trabajo o familiar, en pareja o con amigos.",1
"Llegue a la ciudad por cuestión de negocios, buena ubicación y excelente calidad y buen servicio. Puedes salir a caminar y encontrar variedad de opciones para comer y comprar suvenires. Buenos restaurantes en la periferia.",1
"Me gustó hospedarme ahí. Considero que todos los servicios muy bien ya que es un hotel bien ubicado, cerca de macroplaza, limpio, agradable, solucionaron mis dudas, me sentí atendida y me dieron información oportuna No tuve ningún problema",1
"La experiencia fue estupenda, magnifico servicio y amabilidad, las habitaciones super limpias ampliar y cómodas. Recomendado ampliamente. La Atención del personal del área de recepción fue magnifica, con rapidez. Realmente Supera cualquier expectativa. Felicidades Fiesta Américana ... Excelente Servicio",1
"La estancia en este hotel fue muy agradable el personas muy accesible y amable, definitivamente regresare y lo recomendare a mis conocidos, la cocina podria mejorar un poco pero aun asi es buena, les agradezco su atencion",1
"Definitivamente recomendable opción para hospedarse en la Ciudad de Monterrey. Cómodo, bien ubicado y accesible. Muy cerca de la Macroplaza, Cintermex, el paseo santa lucía, el barrio antiguo, el tec de monterrey, etc.",1
"se fue la luz por mas de 5 horas, y todavia en la noche se fue unas horas mas, osea pase pesima noche el dia domingo, y no fueron para darme algo en compensacion solo dijeron es algo fuera de nuestro alcance",0
"Es un hotel viejo con áreas comunes muy bonitas, excelente personal y calidad de los alimentos. Los pasillos para las habitaciones pero en especial las habitaciones están deterioradas. Los cuartos son amplios y cómodos",0
"Este hotel no tiene el nivel de una fiesta americana, parece un hotel cualquiera. Ya está muy viejo y necesita ser remodelado, lo único que tiene de fiesta americana son las camas, todo lo demás aún que no está descuidado...no es de una Fiesta Americana. El hotel está sobrevaluado.",0
"Debido a una promoción existente, obtuvimos a un precio bajo una habitación muy grande, muy bonita y elegante, con una hermosa vista de Monterrey ya que las ventanas eran panorámicas. La habitación tenía 2 áreas, la del recibidor con una televisión y sofá cama y la de la cama, espaciosa y con otra TV. ¡Muy buena estancia! El baño con detalles muy buenos y suficientes toallas. Una advertencia: Ponen 2 botellas de agua, una pequeña y la otra grande. Solo la 1a. es gratis, la otra cuesta casi 50 pesos.",1
"En general muy buen hotel en cuanto a calidad-precio, servicio y ubicación, aunque deben de poner más atención en la limpieza ya que se encuentran un poco sucias las instalaciones de las habitaciones.",1
"Lo mejor de lo mejor, mejor vista, mejor comida, todo mejor, estubimos muy a gusto y en completa paz, no pudimos elegir mejor, recomendamos ampliamente el hotel, pues ademas el servicio fue de lo mejor",1
"La ubicación es excelente si quieres viajar de negocios, un lugar con bastante tradición, excelente para hospedarse ya que los estándares de la marca brindan la confianza del cumplimiento de la promesa de venta que tienen.",1
"Muy céntrico y las instalaciones son cómodas aunque in poco antiguas, solo pase una noche y en lo que respecta a la atención en la recepción para registro y salida todo muy bien. en algunos cuartos las ventanas dan al interior del hotel por lo que no es conveniente abrir las ventanas por completo.",1
"Es un hotel excelente para descansar , tener eventos y hacer negocios, el servicio es excelente, y hace del hotel, Fiesta Americana Monterrey la mejor opcion de hospedaje, su privilegiada ubicacioin esta inmejorable, a 30 minutos del aeropuerto, 5 minutos de Cintermex, y 15 minutos de los distrito de negocios y corporativos",1
"Excelente atencion y servicio. Tiene buena ubicacion. Las habitaciones necesitan ser remodeladas, aunque las mantienen bastante limpias ya es notorio el deterioro por el uso. Calidad de alimentos y bebidas muy bueno y el servicio a cuarto tambien muy bueno y puntual. Lo recomiendo",1
"El edificio que aunque ya cuenta con algunos años aun es muy funcional y mas bien diría que es clásico, una ubicación envidiable en el centro de la ciudad, cerca de una zona de compras, a poca distancia del paseo Santa Lucia y por ende del barrio antiguo de la catedral y de varios lugares que visitar caminando, el personal es mención aparte pues siempre me a tratado con cortesía y no pocas veces con afecto, serviciales, educados y dispuestos en la atención de sus clientes, en fin un buen lugar para visitar ya sea por negocios o placer.",1
"muy buena atención y servicio, amabilidad y atención personalizada con énfasis den prestar una muy buen atención y solución a cualquier inconveniente que se presente con los huéspedes, a su vez su ubicación es favorable para poder desplazarse a cualquier lugar de la ciudad.",1
"En la Habitación de arriba hubo una Fiesta y si bien realicé la queja el problema no fue solucionado. La fiesta duró hasta la 1AM no permitiéndome descansar como corresponde. Las bebidas del Frigobar eran muy pocas, muy sucio por dentro por lo que no pude tomar ninguna bebida.",0
"Fue un viaje corto, pero me sentí muy contento con el servicio, excelente en todo. El ambiente en el hotel con los empleados es de primera, y además promueven el buen trato con los otros huespedes, muy agradable. Me encanto la tina de baño, ideal para consentirse en un baño de burbujas. Espero ir pronto...",1
"Personal empatico, muy amable y atento, habitaciones limpias quiza algo antiguas dependiendo del tipo de habitacion requerido, en general el costo conta habitacion es muy bueno, exelente opcion para personas de negocios, internet de alta velocidad",1
"Es un hotel céntrico, y tiene todos los servicios, esta un poco viejito pero en general muy bien. Las habitaciones son muy amplias, tiene WIFI gratis. El restaurante ofrece buffet y esta rico. Las habitaciones tienen alfombra creo que esta un poco viejita, seria algo que tendrían que mejorar. Pero en general volvería a hospedarme sin problema.",1
"recomiendo cien por ciento el hotel por la ubicación, un excelente personal siempre atentos de que tuviéramos una buena estadía en el hotel, siempre ayudándonos como llegar a nuestro destino, la verdad pasamos 4 días perfectos en este hermoso hotel",1
"El hotel es un hotel moderno, con muy buena ubicación (a la Macroplaza y calle Morelos), con muy buena limpieza, y muy buena atención por parte del personal. El desayuno estuvo muy rico y contiene lo necesario para empezar el día. La habitación que me asignaron estuvo muy espaciosa (junior suite).",1
"La acostumbrada calidez de Fiesta Americana (excepto acapulco), excelente servicio, solo una pequeña crítica respecto de algunas áreas que lucen anticuadas, ejemplo los elevadores que carecen del control de exclusividad de huespedes mediante la tarjeta o llave para utilizar los elevadores a los pisos de habitaciones.",1
"buen hotel, comodas habitaciones, internet rapido, comida buena, empleados amables y serviciales. a excepcion de que reportamos las inconsitencias en la regadera y no fueron atenderlo. la facturacion electronica fue en tiempo y correcta.",1
"Es una buena opción de hospedaje en el centro histórico, aunque es un edificio viejo, las instalaciones se encuentran bien conservadas.    El servicio de restaurante es bueno y muy cerca hay otras opciones para comer bien.",1
"el servicio que ofrecen, sus instalaciones, la atención del personal, dejan una extraordinaria sensación de confianza y cordialidad que difícilmente permite no menos que valorarlos como una excelente opción para viajes de negocios y familiares",1
"Por la ubicación permite desplazamientos muy sencillos a toda la ciudad, paseo Santa Lucia esta caminando y hay buenas opciones para comer y cenar. Inclusive el famoso Rey del cabrito queda caminando, las habitaciones son realmente grandes y confortables aun que sea un hotel viejo",1
Buen a respuesta a emergencia de seguridad cambiando de habitación. Recomendar no recibir llamadas de desconocidos. Poner seguridad a los elevadores para que solo suban a los pisos de habitaciones los huespedes,1
Es un hotel muy conveniente para viajes de negocios ya que esta muy centrico. Las habitaciones son amplias y si tienen vista a la calle excelente. Los alimentos son muy Buenos y el personal es muy amable.,1
"Este es un hotel ya con ciertos años de antigüedad pero que esta muy bien conservado, con todas las facilidades necesarias para un hombre de negocios.  Muy bien ubicado si necesitas estar en el centro de la ciudad, ademas su personal es muy amable y sus habitaciones son amplias.",1
"El mobiliario es muy viejo y no funciona como debiera, los meseros son muy amables y eficientes pero los recepcionistas se limitan a hacer su trabajo y no son tan calidos en su trato. No me indicaron los servicios con los que cuenta el hotel alhacer el check in.",0
"en este hotel si se preocupan porque te sientas bien a mi me gusta hospedarme siempre aqui, lo disfruto. por este motivo recomiendo este hotel a toda persona no importa que tipo de viaje este realizando, este hotel siempre es buena opcion",1
"Increíble vista desde las habitaciones, cuartos amplios y cómodos, excelente servicio al cuarto, y la amabilidad de sus trabajadores destaca desde la primera noche. Muy bueno en todos los aspectos necesarios para pasar una estancia acogedora.",1
"Muy buen hotel para negocios, vacaciones ya que se encuentra en el mero centro de la ciudad, sin los [pierda la oportunidad de conoces este inusual hotel.inconvenientes del ruido y trafico. No se pierda la oportunidad de conocer este inusual hotel",1
"Me encantó atención, excelente amabilidad del personal, mucha atención, la limpieza muy bien, super ubicado y precios accesibles, cuarto muy cómodo, tranquilo, descansas pefectamente, mi experiencia en éste hotel fue muy agradable.",1
"super la atención del presonal se adaptan a tus necesidades y te dan la mejor opcion, super accesibles el personal al cual solicite te dan el mejor precio calidad un millon de veces volveria a quedarme",1
"Es un muy buen hotel, con excelente ubicación para quien viene a la zona centro de Monterrey, frente a la macroplaza, varios museos (les recomiendo el Marco), y a escasas 2 cuadras del casino Monterrey. Tiene un andador comercial citadino en el que se puede encontrar una gran cantidad de cosas, entre ellas café, ya que no hay café de cortesía en el hotel. Buenas instalaciones, buen servicio, mobiliario un poco viejo, pero funcional.",1
"Gracias, por tener gente atenta. una calidad en el servicio excelente. las habitaciones limpias y ordenadas. el restauran buenos alimentos. los elevadores son buenos en su servicio. saludos a todos ustedes Saludos",1
"El hotel es viejo, las alfombras y sillones de la habitación están sucias, pero lo más degradable es que la cama tenga manchas sabrá de que. .... No es la primera vez que me hospedo allí y siempre están sucias las habitaciones!",0
"Excelente atención de su personal, inmejorable ubicacion: cerca de museos, plazas, sitios de intéres. Cualquier inconveniente es resuelto por el staff del hotel, buenos servicios, Pésimo servicio de reservaciones tanto on-line como telefónica.",1
"Excelentre hotel, amables, codo, limpio, justo en el centro de Monterrey. Muchos restaurantes a un lado como el Sierra Madre Pub y Las Alitas. aun lado esta una calle llena de comercios. Me encantan sus habitaciones amplias. Siempre hay taxis afuera y una persona del hotel para ayudarte en lo que necesites.....",1
"Tuve una muy grata experiencia me atendieron al 100% y los servicios fueron rápidos y ágiles. Todo funcionó de acuerdo a mi reservación. Tienen cerca el parque fundidora, el paseo Santa Lucía donde se pude salir a caminar, trotar, etc. Les recomiendo solicitar su check out express para que no pierdan tiempo en la salida",1
"El lobby del hotel es hermosísimo, el personal es amable, las instalaciones externas y la ubicación del hotel es buenísima, de primer nivel, lo único en lo que no estuvimos satisfechos fue en la habitación.  Los muebles de la habitación lucen ya muy usados y viejos, la decoración es antigua, me refiero a los cuadros que están en la habitación, ya no se ven bien. El baño es anticuado también, tuvimos que mover el sillón para ubicar unas maletas y cuál va siendo nuestra sorpresa que estaba muy sucio por debajo, en la alfombra había hasta restos de comida, hablamos a la recepción para comentar esta situación y nos comentaron que no había disponibilidad para hacer un cambio de cuarto debido a un congreso que se estaba celebrando en el hotel, lo único bueno de la habitación era la pantalla y ya y eso que no es muy grande tampoco. La verdad no volveríamos a hospedarnos ahí ya que la ubicación es excelente, el lobby hermoso pero la habitación que es donde descansas no nos gustó nada.",0
"Esta en un excelente lugar, muy comodas las habitaciones Solo falta un poco más agilidad con el valet parking y este mayor comunicación con el botones. Agua ocasionalmente con tierra y oxido En general excelente trato",1
"El servicio recibido fue de primera calidad, con prontitud, amabilidad y calidad humana (del perosnal) y las instalaciones, limpias y muy comodas. Cada que voy a Monterrey me hospedo en Fiesta Americana y a la ciudad que llego intento buscar dicho hotel, gracias",1
"fiesta americana monterrey es un excelente hotel , ya sea para negocios o placer, la comida es muy buena, las habitaciones comodas que brindan un buen descanso. las habitaciones son amplias, en general un buen hotel ,",1
Al ser reconocido como socio FIESTA REWARDS en esta ocasión la experiencia fue en la asignación de una habitación superior con una increible vista y comodidad. La ubicación es buena para ir a cualquier punto de la zona centro y área metropolitana. Una vista de la ciudad excelente.,1
"Excelente servicio, los cuartos son algo oscuros, pero están excelentemente equipados y son amplios. Cuenta con todos los servicios básicos para una buena estancia ademas de que el personal tiene una excelente actitud de servicio para cualquier duda o necesidad.",1
"almohadas duras y cama dura pero en general muy bueno alimentos buenos el pan dulce de pésima calidad sin ser lo mejor se ve bien organizado esta bien ubicado todos los servicios funcionan wi fi ,alberca caliente ,sauna gym",1
"La habitacion y la cama estuvieron excelentes, solo dos puntos a mejorar, no esta señalizado como entrar al hotel en el auto, la calle parece peatonal y no daba con la entrada, y el estacionamiento esta muy pequeño. Por lo demas, excelente.",1
"Aunque el hotel pudiera tener oportunidad en algunas de sus instalaciones, el trato que obtendrás del personal que ahí labora, hará que valga la pena la estancia. Muchas gracias a ellos. Gracias a: Cesar, Cayetano Juan Mario Melina Lore Heidy y muchos mas que hicieron que mi estancia fuera mucho mas placentera.",1
"Muy cómoda la habitación, cercano a muchos atractivos turísticos. El servicio es bueno. buena ubicación cercano a centro comercial y restaurantes. tranquilo para caminar y seguro. muy recomendable. personal cordial.",1
"Es la primera vez que me hospedo en un Fiesta Americana, desafortunadamente mi experiencia fue mala, ya que el servicio de recepción y la limpieza de la habitación me pareció FATAL. La habitación deprimente, piso súper sucio, cortinas arrugadas, muebles llenos de polvo, en general yo no recomedaría este lugar.",0
"Excelente Hotel, pero pesimo ballet parking, se debe tener cuidado con los objetos que se dejan dentro del carro ya que los roban. La atención dentro del Hotel es muy buena, las habitaciones son muy elegantes.",1
"El hotel est bien ubicado, tiene buena relacion precio - servicio. Pero en mi ultima estancia la actitud en el room service muy mala. No cumplieron con la promocion que indicaban, tardo en llegar el servicio, al dia siguiente aun estaba en el servicio en el cuarto y para facturar demasiados tramites.",0
"El hotel está muy bien ubicado, a una cuadra de la Macro Plaza y con restaurantes de buen nivel muy cerca. El personal es muy amable y la recepción y el vestíbulo están muy bien acondicionados. El servicio de estacionamiento también es adecuado. Lo negativo es la organización, ya que nos cambiaron varias veces de habitación y en una de estas ocasiones, entramos a una habitación ocupada, vaya susto para los que estaban dentro",0
"Excelentes instalaciones, seguridad, limpieza, servicio y ubicación. EL personal amable y todos los servicios impecables. Recomendable al 100%. Todo muy bien. Regresaría las veces que fueran necesarias. Obtienes lo que pagas.",1
"El hotel tiene muy buena ubicación, el personal no se desvive por el servicio, pero en general es amable. Las habitaciones son viejas y el mobiliario esta deteriorado, al igual que las alfombras. Si no tienes otra opción de confianza, esta es una aceptable.",0
"Las amplias habitaciones son cómodas y la ubicación es muy práctica, al estar en la macroplaza, hay mucho que hacer en los alrededores, por estar cerca de museos, en el barrio antiguo y en la zona del obispado hay buenos restaurantes",1
"Excelente tamaño de las habitaciones. El mobiliario es modesto, podría tener un mejor acabado. La alberquita sería mas útil si fuera mas profunda y pusieran un chapoteadero de lado, pues hay lugar. Como esta no se puede ni bracear ni patalear",1
"Yo viajo constantemente a Monterrey y siempre estoy solicitando este hotel Fiesta Americana, por ubicación, calidad, servicio y atención. Pero creo que es importante que busquen fumigar un poco mas para evitar que haya bichos como el caso de la cucaracha que les menciono.",1
"Muy buen hotel, muy limpio, muy buena ubicación, buena relación calidad precio. Es una buena alternativa si vas a Monterrey. Las habitaciones son muy cómodas y están muy bien equipadas. El desayuno está muy bien, tienen variedad y calidad. Muy buena atención",1
"Equivalente a un hotel de 3 estrellas. En la habitación no había servibar (pero sí una lista de productos y sus costos); poquísimos ganchos en el closet.  Los botones poco amables. Ventilación artificial deficiente... El cuarto olía ""a guardado"". Buena ubicación si se quiere estar en el centro.",0
"Nos encanto el hotel, la hubicacion y el cuarto fue un lugar perfecto para descansar y pasar unos días de tranquilidad en Monterrey, El gerente del hotel nos hiso nuestra estadía la mejor para este fin de semana que estuvimos mi esposo y yo, Gracias",1
"El servicio es bueno, pero hay que empezar a modernizarlo para que no se vea viejo el hotel, mejorar el bar ya que se me hace que uno no va porque esta muy pequeño y no atrae para estar ahi, creo que las habitaciones deberian estar mas iluminadas ya que hay poca luz",1
"Excelente servicio y ubicación. Solicitamos el servicio a la habitación y los alimentos muy buenos, recomendamos ampliamente !! todos los días el desayuno es Buffet, el servicio inicia desde las 6:00 am.",1
"Hotel muy céntrico,muy buena atención del personal. Buena conexión wifi. Gym un poco justo. Desayuno variado con cocinero, habitaciones confortables per les hace falta una pequeña reforma. Check in y Check out rápidos. La prima vez en Monterrey posiblemente repita.",0
"Un muy buen hotel, ubicado a pasos de la macroplaza y las habitaciones tienen una excelente vista de la misma. Habitaciones muy limpias y excelente opción para ir a descansar sin ser molestados. Y se ha vuelto la mejor opción para regresar.",1
"Es cómodo, muy bien ubicado, pero el hotel es viejo. La mitad de las habitaciones no ven a la calle, son interiores y ven al lobby. Eso puede ser una experriencia incómoda. Sugiero pedir ventana a la calle.",0
"Me acomodó perfecto este hotel porque necesitaba estar en el centro de Monterrey, cerca de oficinas del poder judicial del estado. Los empleados muy amables, el hotel en general está elegante y sofisticado, cómodo para caminar alrededor (resturantes, tiendas), sólo la regadera me pareció que pudiera remodelarse pero no está bien y limpia.",1
"El hotel esta ubicado en la zona antigua de Monterrey, cerca de la macro plaza con acceso a la autopista. Las habitaciones son amplias, cómodas y muy agradables. La atención del personal fue muy agradable y serviciales. El comedor tiene varias alternativas para el desayuno y las comidas.",1
"Cuando uno viaja mucho pues muchas veces los hoteles donde se hospeda se convierten en nuestras casas. En este hotel me senti como en casa. El personal resolvio un pequeno problema, la comida estaba excelente y dormi muy bien...",1
"Es un hotel cómodo y con gente agradable trabajando ahí, las habitaciones son cómodas y están limpias, la comida es buena y tienen variedad para escoger. lo único que no me gustó es que cuando somos dos en la habitación y nos dan dos llaves se desactiva una de ellas al usar la otra y tenemos que regresar a la recepción para que la activen.",1
"El hotel esta en una excelente ubicación, puedes llegar a varios puntos de interés caminando y la distancia en auto o taxi es corta. Las instalaciones están bastante bien para ser un hotel un poco viejo. El servicio al cuarto y el valet son aceptablemente rápidos.",1
"Sin duda una excelente opción de comodidad, servicio y ubicación, puedes ir caminando a museos, conciertos, restaurantes, etc. de fácil acceso, el personal es muy cálido y amable, hacen que tu estancia sea muy agradable, es un poco caro pero vale la pena.",1
"En general muy buen servicio (sólo por el pequeño detalle en la omisión de la toalla para manos), Instalaciones, rapidez y la limpieza son excelentes,en Recepción la rapidez y atención también, Muchas Gracias y recomendaria el Hotel sin dudar .",1
"Un Fiesta Americana que no parece Fiesta Americana. Al personal deberían enviarlo a capacitación a Hacienda Galindo. Fiesta Americana Monterrey es igual a camas con cabellos, baños antiguos (que no es lo mismo que ""clásicos"") gerente que habla de usted a mi esposa y a mí me tutea, su bufet verdaderamente decepcionante, su concierge mal preparado y poco útil. Aquí de nada me sirvió ser gold fiesta reward. Jamás regresaré.",0
"La atención fue buena, su localización es céntrica y la vista de la habitación que nos proporcionaron era hermosa ese ventanal permitía apreciar la sierra de Monterrey. No queda cerca las atracciones turísticas.",1
"el hotel muy bueno , solo pequeños detalles, como almohadas incomodas, cobro de estacionamiento y ruido en habitacion. excelente opcion ya que esta en muy buena ubicacion en el centro de monterrey. el servicio en general es de primera, si es un hotel viejo, pero muy bueno.",1
"Un hotel con una excelente ubicación en la zona centro de Monterrey, ideal para viaje de negocios, turismo y familia, además de contar con servicio de atención muy bueno. Todos los que laboran en este hotel siempre te muestran una sonrisa y te orientas con las mejores opciones.",1
"Quiero hacer un reconocimiento y un agradecimiento al Hotel Fiesta Americana Monterrey Centro, por la calidad de su servicio, desde la llegada al registarse, hasta que nos despiden en las puertas del Hotel, es en verdad un esfuerzo enorme de calidad y servicio, el que cada uno de los colaboradores ofrecen a nosotros los huespedes, sigan así, dando un ejemplo de la enorme hospitalidad y profesionalismo regios. muchas gracias y saludos a todos y cada uno de los grandes seres humanos que conforman esta gran organizacion.",1
"Muy buen hotel, cómodo, limpio, la atención es personalizada y se esmeran cada vez que tienes una duda o un problema, desde solicitar que te presten un adaptador de corriente para cargar el teléfono, hasta reparar un problema en tu habitación. El desayuno es fabntástico y puedes elegir desde fruta y cereales, hasta enchiladas!!!! Tuve una excelente experiencia y lo recomiendo ""a ojos cerrados""",1
No respetaron mi reservacíón que se realizo por 4 noches y solo me la respetaron por 2. Tuve que cambiarme de hotel. Lo que me molestó es que me enterara de esto en el momento en que hice mi check in. me gustaría haberme enterado desde que hice mi reservación,0
"Buen hotel, bien hubicado en el centro de monterrey solamente CUATRO detalles, 1.-no hay habitaciones para fumar, 2.-las almohdas muy grandes y muy incomodas, 3.-las toallas parecen lijas (ESTO ES EN TODOS LOS HOTLES), 4.- cobran el estacionemaiento a huepedes.",1
"Un lugar limpio y con excelente servicio, además su ubicación es muy buena. Las habitaciones son amplias y cuentan con todos los servicios, está todo muy limpio y es un lugar muy agradable porque no hay ruido a los alrededores se puede descansar muy bien",1
